"Date","Latitude","Longitude","Region","Island","Site","Transect_Number","Colony_Density","Montipora_Density","Porites_Density","Tissue_Loss_Prevalence","Growth_anomalies_Prevalence","White_Syndrome_Prevalence","sst_lat","sst_lon","DHW_from_HSge1","DHW_from_HSgt0","MPSA","HotSnap","ColdSnap","WinterCondition"
2011-02-01,21.4337,-157.7982,"MHI","Oahu","OAH-901","1",0.13,0.1,0.03,76.9230769230769,15.3846153846154,0,21.4337,-157.7982,0,0,0.030146,0,0,0.7157
2011-02-01,21.4337,-157.7982,"MHI","Oahu","OAH-901","2",0.17,0.15,0.02,94.1176470588235,5.88235294117647,0,21.4337,-157.7982,0,0,0.030146,0,0,0.7157
2011-02-01,21.4349,-157.7936,"MHI","Oahu","OAH-900","2",0.25,0.09,0.16,36,60,0,21.4349,-157.7936,0,0,0.030146,0,0,0.7157
2011-02-01,21.4349,-157.7936,"MHI","Oahu","OAH-900","1",0.15,0.1,0.05,66.6666666666667,26.6666666666667,0,21.4349,-157.7936,0,0,0.030146,0,0,0.7157
2011-02-03,19.672,-156.03,"MHI","Hawaii","Honokohau","C",21.3,0.7,18.7,0,8.45070422535211,0,19.672,-156.03,0,0,0.18519,0,0,1.1409
2011-02-03,19.672,-156.03,"MHI","Hawaii","Honokohau","D",22.9,0.5,20.3,0,6.55021834061135,0,19.672,-156.03,0,0,0.18519,0,0,1.1409
2011-02-03,21.4747,-157.824,"MHI","Oahu","OAH-902","2",0.4,0.07,0.33,17.5,75,0,21.4747,-157.824,0,0,0.040869,0,0,0.73326
2011-02-03,21.4747,-157.824,"MHI","Oahu","OAH-902","1",0.44,0.15,0.29,34.0909090909091,65.9090909090909,0,21.4747,-157.824,0,0,0.040869,0,0,0.73326
2011-02-03,21.477,-157.826,"MHI","Oahu","OAH-903","2",0.45,0.08,0.37,15.5555555555556,75.5555555555556,0,21.4769,-157.826,0,0,0.040869,0,0,0.73326
2011-02-03,21.477,-157.826,"MHI","Oahu","OAH-903","1",0.48,0.07,0.41,20.8333333333333,72.9166666666667,0,21.4769,-157.826,0,0,0.040869,0,0,0.73326
2011-02-10,19.4628,-155.9255,"MHI","Hawaii","Keei","B",20.4,0.4,18.9,0,0.980392156862745,0,19.4628,-155.9255,0,0,0.07272,0,0,1.523
2011-02-10,19.4628,-155.9255,"MHI","Hawaii","Keei","A",20.2,0.6,18.4,0,5.44554455445545,0,19.4628,-155.9255,0,0,0.07272,0,0,1.523
2011-02-12,19.9523,-155.8638,"MHI","Hawaii","Maunalani","A",31,0.3,25.3,0,20.6451612903226,0,19.9523,-155.8638,0,0,0.054854,0,0,2.4398
2011-02-12,19.9523,-155.8638,"MHI","Hawaii","Maunalani","D",24.1,0.9,21.1,0,30.2904564315353,0,19.9523,-155.8638,0,0,0.054854,0,0,2.4398
2011-02-12,19.9523,-155.8638,"MHI","Hawaii","Maunalani","C",23.3,1,20.6,0.858369098712446,30.4721030042918,0,19.9523,-155.8638,0,0,0.054854,0,0,2.4398
2011-02-12,19.9523,-155.8638,"MHI","Hawaii","Maunalani","B",22.6,0.4,19.3,0.442477876106195,22.5663716814159,0,19.9523,-155.8638,0,0,0.054854,0,0,2.4398
2011-02-13,19.96,-155.84,"MHI","Hawaii","Puako","B",10.1,0.4,9,4.95049504950495,9.9009900990099,0,19.96,-155.84,0,0,0.054854,0,0,2.4398
2011-02-13,19.96,-155.84,"MHI","Hawaii","Puako","C",8.5,0.4,7.7,5.88235294117647,15.2941176470588,0,19.96,-155.84,0,0,0.054854,0,0,2.4398
2011-02-13,19.96,-155.84,"MHI","Hawaii","Puako","A",6.1,0.4,5.2,11.4754098360656,8.19672131147541,0,19.96,-155.84,0,0,0.054854,0,0,2.4398
2011-02-13,19.96,-155.84,"MHI","Hawaii","Puako","D",11.7,0.3,11,2.56410256410256,23.0769230769231,0,19.96,-155.84,0,0,0.054854,0,0,2.4398
2011-02-23,19.9697,-155.8492,"MHI","Hawaii","Puako","C",21.1,0.5,19.4,0,29.3838862559242,0,19.9697,-155.8492,0,0,0.050386,0,0,2.8608
2011-02-23,19.9697,-155.8492,"MHI","Hawaii","Puako","D",28.6,0.3,23.9,0,24.4755244755245,0,19.9697,-155.8492,0,0,0.050386,0,0,2.8608
2011-02-26,19.8337,-155.9883,"MHI","Hawaii","Kaupulehu","A",20.5,0.4,19.5,0,43.4146341463415,0,19.8337,-155.9883,0,0,0.28711,0,0,9.1823
2011-02-26,19.8337,-155.9883,"MHI","Hawaii","Kaupulehu","D",18.1,0.3,17.2,4.97237569060773,38.6740331491713,0,19.8337,-155.9883,0,0,0.28711,0,0,9.1823
2011-02-26,19.8337,-155.9883,"MHI","Hawaii","Kaupulehu","B",17.1,0.5,15.5,0.584795321637427,38.0116959064327,0,19.8337,-155.9883,0,0,0.28711,0,0,9.1823
2011-02-26,19.8337,-155.9883,"MHI","Hawaii","Kaupulehu","C",21.1,0.2,20.6,2.3696682464455,42.1800947867299,0,19.8337,-155.9883,0,0,0.28711,0,0,9.1823
2011-03-03,19.56,-155.96,"MHI","Hawaii","Keauhou","C",11.6,0.1,11.2,3.44827586206897,22.4137931034483,0,19.56,-155.96,0,0,0.035179,0,0,1.8119
2011-03-03,19.56,-155.96,"MHI","Hawaii","Keauhou","A",9.3,0.4,8.3,4.3010752688172,25.8064516129032,0,19.56,-155.96,0,0,0.035179,0,0,1.8119
2011-03-03,19.56,-155.96,"MHI","Hawaii","Keauhou","B",9.3,0.4,8.5,7.52688172043011,36.5591397849462,0,19.56,-155.96,0,0,0.035179,0,0,1.8119
2011-03-03,19.56,-155.96,"MHI","Hawaii","Keauhou","D",10.1,0.2,9.4,1.98019801980198,36.6336633663366,0,19.56,-155.96,0,0,0.035179,0,0,1.8119
2011-03-04,19.67,-156.03,"MHI","Hawaii","Honokohau","C",12.5,0.5,11.6,0,26.4,0,19.67,-156.03,0,0,0.18519,0,0,1.6276
2011-03-04,19.67,-156.03,"MHI","Hawaii","Honokohau","S",3.6,0,3.6,0,27.7777777777778,0,19.67,-156.03,0,0,0.18519,0,0,1.6276
2011-03-04,19.67,-156.03,"MHI","Hawaii","Honokohau","B",10.6,0.4,10,3.77358490566038,20.7547169811321,0,19.67,-156.03,0,0,0.18519,0,0,1.6276
2011-03-04,19.67,-156.03,"MHI","Hawaii","Honokohau","A",10.1,0.4,9.1,1.98019801980198,21.7821782178218,0,19.67,-156.03,0,0,0.18519,0,0,1.6276
2011-03-04,19.67,-156.03,"MHI","Hawaii","Honokohau","D",6.8,0.2,6.1,4.41176470588235,20.5882352941176,0,19.67,-156.03,0,0,0.18519,0,0,1.6276
2011-03-05,19.95,-155.86,"MHI","Hawaii","Maunalani","D",1.7,0.2,1.2,5.88235294117647,17.6470588235294,0,19.95,-155.86,0,0,0.050386,0,0,3.8147
2011-03-05,19.95,-155.86,"MHI","Hawaii","Maunalani","C",3.2,0.2,2.7,3.125,18.75,0,19.95,-155.86,0,0,0.050386,0,0,3.8147
2011-03-09,19.36,-155.89,"MHI","Hawaii","Honaunau","A",3.6,0,3.6,0,11.1111111111111,0,19.36,-155.89,0,0,0.048456,0,0,3.1729
2011-03-09,19.84,-155.98,"MHI","Hawaii","Kaupulehu","B ",0.6,0.2,0.2,0,0,0,19.84,-155.98,0,0,0.098392,0,0,3.4926
2011-03-09,19.84,-155.98,"MHI","Hawaii","Kaupulehu","B",7.5,1.1,6.1,4,9.33333333333333,0,19.84,-155.98,0,0,0.098392,0,0,3.4926
2011-03-09,19.84,-155.98,"MHI","Hawaii","Kaupulehu","A",15.1,0.2,14.8,0,13.2450331125828,0,19.84,-155.98,0,0,0.098392,0,0,3.4926
2011-03-09,19.95,-155.86,"MHI","Hawaii","Maunalani","A",8.4,0.8,6.8,2.38095238095238,34.5238095238095,0,19.95,-155.86,0,0,0.050386,0,0,3.8147
2011-03-09,19.95,-155.86,"MHI","Hawaii","Maunalani","D",0.6,0.2,0.2,0,0,0,19.95,-155.86,0,0,0.050386,0,0,3.8147
2011-03-09,19.95,-155.86,"MHI","Hawaii","Maunalani","C",6.3,0.5,5,0,17.4603174603175,0,19.95,-155.86,0,0,0.050386,0,0,3.8147
2011-03-09,19.95,-155.86,"MHI","Hawaii","Maunalani","B",13.2,0.6,11.8,1.51515151515152,25.7575757575758,0,19.95,-155.86,0,0,0.050386,0,0,3.8147
2011-03-13,19.36,-155.89,"MHI","Hawaii","Honaunau","D",10.9,0.3,10.1,2.75229357798165,24.7706422018349,0,19.36,-155.89,0,0,0.048456,0,0,3.562
2011-03-13,19.36,-155.89,"MHI","Hawaii","Honaunau","B",7.9,0.4,6.8,0,16.4556962025316,0,19.36,-155.89,0,0,0.048456,0,0,3.562
2011-03-13,19.36,-155.89,"MHI","Hawaii","Honaunau","A",5.7,0.4,4.8,5.26315789473684,10.5263157894737,0,19.36,-155.89,0,0,0.048456,0,0,3.562
2011-03-13,19.36,-155.89,"MHI","Hawaii","Honaunau","C",10.3,0.5,8.8,0,20.3883495145631,0,19.36,-155.89,0,0,0.048456,0,0,3.562
2011-03-13,20.07,-155.86,"MHI","Hawaii","Waiakailio","B",0.6,0.1,0.2,0,0,0,20.07,-155.86,0,0,0.10412,0,0,4.3305
2011-03-14,20.07,-155.86,"MHI","Hawaii","Waiakailio","C",4.4,0.4,3.2,0,25,0,20.07,-155.86,0,0,0.10412,0,0,4.3305
2011-03-14,20.07,-155.86,"MHI","Hawaii","Waiakailio","A",5,0.8,3.6,4,34,0,20.07,-155.86,0,0,0.10412,0,0,4.3305
2011-03-14,20.07,-155.86,"MHI","Hawaii","Waiakailio","B",8.2,0.7,6.8,2.4390243902439,43.9024390243902,0,20.07,-155.86,0,0,0.10412,0,0,4.3305
2011-03-14,20.07,-155.86,"MHI","Hawaii","Waiakailio","D",7.2,0.6,6,1.38888888888889,31.9444444444444,0,20.07,-155.86,0,0,0.10412,0,0,4.3305
2011-03-17,19.5684,-155.9693,"MHI","Hawaii","HAW-902","1",14.9595015576324,0.228971962616822,12.6697819314642,0,10.2040816326531,0,19.5684,-155.9693,0,0,0.035179,0,0,1.5259
2011-03-17,19.5684,-155.9693,"MHI","Hawaii","HAW-902","2",14.7840579710145,1.31739130434783,10.1731884057971,0,16.3366336633663,0,19.5684,-155.9693,0,0,0.035179,0,0,1.5259
2011-03-17,19.6315,-155.993,"MHI","Hawaii","HAW-901","2",14.6928129829985,0.376738794435858,11.5282071097372,1.02564102564103,14.3589743589744,0,19.6315,-155.993,0,0,0.088537,0,0,2.4436
2011-03-17,19.6315,-155.993,"MHI","Hawaii","HAW-901","1",14.5858585858586,0.383838383838384,12.820202020202,1.57894736842105,18.4210526315789,0,19.6315,-155.993,0,0,0.088537,0,0,2.4436
2011-03-19,19.84,-155.98,"MHI","Hawaii","Kaupulehu","A",2.8,0,2.8,0,78.5714285714286,0,19.84,-155.98,0,0,0.098392,0,0,3.8669
2011-03-20,19.9699,-155.8488,"MHI","Hawaii","HAW-900","1",14.8193760262726,2.10591133004926,10.9975369458128,0.526315789473684,5.78947368421053,0,19.9699,-155.8488,0,0,0.050386,0,0,4.4506
2011-03-20,19.9699,-155.8488,"MHI","Hawaii","HAW-900","2",16.1601923788383,3.40214576396596,10.5930447650758,0,6.2200956937799,0,19.9699,-155.8488,0,0,0.050386,0,0,4.4506
2011-03-25,19.5682,-155.969,"MHI","Hawaii","Keauhou","A",8.6,0.2,7.9,1.16279069767442,37.2093023255814,0,19.5682,-155.969,0,0,0.035179,0,-0.0091743,1.0885
2011-03-25,19.5682,-155.969,"MHI","Hawaii","Keauhou","B",9.1,0.1,8.4,0,29.6703296703297,0,19.5682,-155.969,0,0,0.035179,0,-0.0091743,1.0885
2011-03-25,19.63,-155.99,"MHI","Hawaii","Kailua","C",3.1,0.1,2.8,0,51.6129032258064,0,19.63,-155.99,0,0,0.088537,0,0,2.1238
2011-03-25,19.63,-155.99,"MHI","Hawaii","Kailua","A",4.1,0.1,3.7,2.4390243902439,60.9756097560976,0,19.63,-155.99,0,0,0.088537,0,0,2.1238
2011-03-25,19.63,-155.99,"MHI","Hawaii","Kailua","B",4.3,0.2,3.8,0,72.0930232558139,0,19.63,-155.99,0,0,0.088537,0,0,2.1238
2011-03-25,19.63,-155.99,"MHI","Hawaii","Kailua","D",5.4,0.2,5,1.85185185185185,59.2592592592593,0,19.63,-155.99,0,0,0.088537,0,0,2.1238
2011-03-26,19.3692,-155.8974,"MHI","Hawaii","HAW-903","1",16.7690322580645,2.20645161290323,14.1948387096774,0.43859649122807,8.33333333333333,0,19.3692,-155.8974,0,0,0.22659,0,0,8.1362
2011-03-26,19.3692,-155.8974,"MHI","Hawaii","HAW-903","2",18.705596107056,0.603406326034063,17.6496350364963,0,7.66129032258065,0,19.3692,-155.8974,0,0,0.22659,0,0,8.1362
2011-03-26,19.4234,-155.9132,"MHI","Hawaii","Hookena","C",3.3,0.4,2.7,0,36.3636363636364,0,19.4234,-155.9132,0,0,0.23022,0,0,7.3513
2011-03-26,19.4234,-155.9132,"MHI","Hawaii","Hookena","B",3.1,0.3,2.5,0,35.4838709677419,0,19.4234,-155.9132,0,0,0.23022,0,0,7.3513
2011-03-26,19.4234,-155.9132,"MHI","Hawaii","Hookena","D",5.7,0.1,5.4,5.26315789473684,40.3508771929825,0,19.4234,-155.9132,0,0,0.23022,0,0,7.3513
2011-03-26,19.4234,-155.9132,"MHI","Hawaii","Hookena","A",3.8,0.2,3.3,0,39.4736842105263,0,19.4234,-155.9132,0,0,0.23022,0,0,7.3513
2011-03-27,19.5682,-155.969,"MHI","Hawaii","Keauhou","D",9.1,0.1,8.5,3.2967032967033,25.2747252747253,0,19.5682,-155.969,0,0,0.25699,0,0,6.0904
2011-03-27,19.5682,-155.969,"MHI","Hawaii","Keauhou","C",8.9,0.1,7.4,2.24719101123596,22.4719101123595,0,19.5682,-155.969,0,0,0.25699,0,0,6.0904
2011-03-27,19.84,-155.98,"MHI","Hawaii","Kaupulehu","D",7.7,0.6,6.8,1.2987012987013,15.5844155844156,0,19.84,-155.98,0,0,0.28711,0,0,9.1823
2011-03-27,19.84,-155.98,"MHI","Hawaii","Kaupulehu","A",0.7,0.2,0.2,0,0,0,19.84,-155.98,0,0,0.28711,0,0,9.1823
2011-03-27,19.84,-155.98,"MHI","Hawaii","Kaupulehu","C",13.6,0.5,12.6,0.735294117647059,25.7352941176471,0,19.84,-155.98,0,0,0.28711,0,0,9.1823
2011-04-05,19.738,-155.0152,"MHI","Hawaii","Waiuli","WU-3",8.64,0.48,4.32,16.6666666666667,7.40740740740741,0,19.738,-155.0152,0,0,0.11457,0,0,2.7432
2011-04-05,19.738,-155.0152,"MHI","Hawaii","Waiuli","WU-1",9.28,0.16,8.64,0,31.0344827586207,0,19.738,-155.0152,0,0,0.11457,0,0,2.7432
2011-04-05,19.738,-155.0152,"MHI","Hawaii","Waiuli","WU-2",7.04,0,6.88,2.27272727272727,34.0909090909091,0,19.738,-155.0152,0,0,0.11457,0,0,2.7432
2011-04-06,19.738,-155.0152,"MHI","Hawaii","Waiuli","WU-4",8.96,1.12,7.04,1.78571428571429,23.2142857142857,0,19.738,-155.0152,0,0,0.11457,0,0,2.7432
2011-04-06,19.738,-155.0152,"MHI","Hawaii","Waiuli","WU-6",12,1.6,5.92,1.33333333333333,6.66666666666667,0,19.738,-155.0152,0,0,0.11457,0,0,2.7432
2011-04-06,19.738,-155.0152,"MHI","Hawaii","Waiuli","WU-5",9.44,0.96,8.32,6.77966101694915,20.3389830508475,0,19.738,-155.0152,0,0,0.11457,0,0,2.7432
2011-04-18,20.6315,-156.4966,"MHI","Maui","MAI-904","2",22.3992035838726,14.6341463414634,6.4211050273768,0.333333333333333,0.666666666666667,0,20.6315,-156.4966,0,0,0.040075,0,0,4.6233
2011-04-18,20.6315,-156.4966,"MHI","Maui","MAI-904","1",14.969596628537,9.73359422034919,4.22907886815172,0.448430493273543,5.38116591928251,0,20.6315,-156.4966,0,0,0.040075,0,0,4.6233
2011-04-18,20.6323,-156.4964,"MHI","Maui","MAI-903","2",15.2867435158501,13.728386167147,0.371037463976945,0.970873786407767,0.485436893203883,0,20.6323,-156.4964,0,0,0.040075,0,0,4.6233
2011-04-18,20.6323,-156.4964,"MHI","Maui","MAI-903","1",10.2606837606838,8.65527065527066,1.11680911680912,0,4.08163265306122,0,20.6323,-156.4964,0,0,0.040075,0,0,4.6233
2011-04-19,21.014,-156.6402,"MHI","Maui","MAI-908","1",19.9166666666667,11.75,6.25,0,0,0,21.014,-156.6402,0,0,0.11424,0,0,5.5077
2011-04-19,21.014,-156.6402,"MHI","Maui","MAI-907","2",4.53227360308285,1.40173410404624,2.10260115606936,1.03092783505155,0,0,21.014,-156.6402,0,0,0.11424,0,0,5.5077
2011-04-19,21.014,-156.6402,"MHI","Maui","MAI-907","1",7.23709456372773,3.37460027409776,3.08999543170397,1.12359550561798,0,0,21.014,-156.6402,0,0,0.11424,0,0,5.5077
2011-04-19,21.014,-156.6402,"MHI","Maui","MAI-908","2",14.5833333333333,9.08333333333333,3.41666666666667,0,0,0,21.014,-156.6402,0,0,0.11424,0,0,5.5077
2011-04-19,21.0157,-156.6393,"MHI","Maui","MAI-905","1",19.4955095665756,10.4880905896134,5.55251854744241,0.316455696202532,0,0,21.0157,-156.6393,0,0,0.11424,0,0,5.5077
2011-04-19,21.0157,-156.6393,"MHI","Maui","MAI-905","2",1.48,0.08,1.38,5.40540540540541,0,0,21.0157,-156.6393,0,0,0.11424,0,0,5.5077
2011-04-20,20.9364,-156.6933,"MHI","Maui","MAI-901","1",20.592202618099,10.4874786568014,9.33921457029027,0.371747211895911,2.60223048327138,0,20.9364,-156.6933,0,0,0.11542,0,0,4.6041
2011-04-20,20.9364,-156.6933,"MHI","Maui","MAI-901","2",26.7072061288006,13.1137179794111,12.4740244194398,0.29940119760479,2.09580838323353,0,20.9364,-156.6933,0,0,0.11542,0,0,4.6041
2011-04-20,20.9367,-156.6937,"MHI","Maui","MAI-902","1",17.0141679546625,7.41473467284905,8.54018547140649,0.778210116731518,0.389105058365759,0,20.9367,-156.6937,0,0,0.11542,0,0,4.6041
2011-04-20,20.9367,-156.6937,"MHI","Maui","MAI-902","2",20.0177290836653,8.27231075697211,11.1139442231076,0.946372239747634,0.630914826498423,0,20.9367,-156.6937,0,0,0.11542,0,0,4.6041
2011-04-21,20.7048,-156.4504,"MHI","Maui","MAI-900","2",16.3028017241379,10.2058189655172,4.70528017241379,0.813008130081301,3.2520325203252,0,20.7048,-156.4504,0,0,0.027486,0,0,4.5981
2011-04-21,20.7048,-156.4504,"MHI","Maui","MAI-900","1",19.8726919339164,13.6190476190476,4.86394557823129,0,1.74825174825175,0,20.7048,-156.4504,0,0,0.027486,0,0,4.5981
2011-05-10,21.4337,-157.7982,"MHI","Oahu","OAH-901","1",0.22,0.18,0.04,81.8181818181818,13.6363636363636,0,21.4337,-157.7982,0,0,0.11633,0,0,6.7171
2011-05-10,21.4337,-157.7982,"MHI","Oahu","OAH-901","2",0.28,0.21,0.07,85.7142857142857,10.7142857142857,0,21.4337,-157.7982,0,0,0.11633,0,0,6.7171
2011-05-10,21.4349,-157.7936,"MHI","Oahu","OAH-900","1",0.27,0.17,0.1,70.3703703703704,22.2222222222222,0,21.4349,-157.7936,0,0,0.11633,0,0,6.7171
2011-05-10,21.4349,-157.7936,"MHI","Oahu","OAH-900","2",0.3,0.18,0.12,66.6666666666667,30,0,21.4349,-157.7936,0,0,0.11633,0,0,6.7171
2011-05-12,21.4747,-157.824,"MHI","Oahu","OAH-902","2",0.71,0.14,0.57,22.5352112676056,57.7464788732394,0,21.4747,-157.824,0,0,0.11078,0,0,6.6856
2011-05-12,21.4747,-157.824,"MHI","Oahu","OAH-902","1",0.22,0.1,0.12,45.4545454545455,50,0,21.4747,-157.824,0,0,0.11078,0,0,6.6856
2011-05-12,21.477,-157.826,"MHI","Oahu","OAH-903","1",0.43,0.12,0.31,27.906976744186,69.7674418604651,0,21.4769,-157.826,0,0,0.11078,0,0,6.6856
2011-05-12,21.477,-157.826,"MHI","Oahu","OAH-903","2",0.84,0.11,0.73,14.2857142857143,83.3333333333333,0,21.4769,-157.826,0,0,0.11078,0,0,6.6856
2011-05-31,20.9366,-156.6936,"MHI","Maui","Kahekili","G1",0.5,0.1,0.4,0,20,10,20.9366,-156.6936,0,0,0.098595,0,0,5.5272
2011-05-31,20.9369,-156.6936,"MHI","Maui","Kahekili","G2",0.2,0,0.2,0,0,0,20.9369,-156.6936,0,0,0.098595,0,0,5.5272
2011-05-31,20.9371,-156.6939,"MHI","Maui","Kahekili","P1",0.55,0,0.55,0,9.09090909090909,0,20.9371,-156.6939,0,0,0.098595,0,0,5.5272
2011-05-31,20.9372,-156.6938,"MHI","Maui","Kahekili","P2",0.75,0,0.75,0,13.3333333333333,0,20.9372,-156.6938,0,0,0.098595,0,0,5.5272
2011-06-07,19.6363,-156.0002,"MHI","Hawaii","Kailua_Kona","KK-1",7.52,0,5.44,4.25531914893617,12.7659574468085,0,19.6363,-156.0002,0,0,0.18199,0,0,3.8447
2011-06-08,19.6363,-156.0002,"MHI","Hawaii","Kailua_Kona","KK-3",6.56,0,6.24,17.0731707317073,48.780487804878,0,19.6363,-156.0002,0,0,0.18199,0,0,3.8447
2011-06-08,19.6363,-156.0002,"MHI","Hawaii","Kailua_Kona","KK-2",7.68,0.48,6.24,6.25,33.3333333333333,0,19.6363,-156.0002,0,0,0.18199,0,0,3.8447
2011-06-09,19.6363,-156.0002,"MHI","Hawaii","Kailua_Kona","KK-6",5.92,0.16,4.48,27.027027027027,18.9189189189189,0,19.6363,-156.0002,0,0,0.18199,0,0,3.8447
2011-06-09,19.6363,-156.0002,"MHI","Hawaii","Kailua_Kona","KK-4",6.24,0,4.48,15.3846153846154,15.3846153846154,0,19.6363,-156.0002,0,0,0.18199,0,0,3.8447
2011-06-09,19.6363,-156.0002,"MHI","Hawaii","Kailua_Kona","KK-5",9.28,0.16,7.36,12.0689655172414,29.3103448275862,0,19.6363,-156.0002,0,0,0.18199,0,0,3.8447
2011-06-20,20.9393,-156.6936,"MHI","Maui","Kahekili","P4",0.4,0,0.4,0,0,0,20.9393,-156.6936,0,0,0.11542,0,0,5.181
2011-06-20,20.9393,-156.6936,"MHI","Maui","Kahekili","G4",0.25,0,0.25,0,0,0,20.9393,-156.6936,0,0,0.11542,0,0,5.181
2011-06-20,20.9393,-156.6936,"MHI","Maui","Kahekili","G3",0.2,0,0.2,0,50,0,20.9393,-156.6936,0,0,0.11542,0,0,5.181
2011-06-20,20.9393,-156.6936,"MHI","Maui","Kahekili","P3",0.55,0,0.55,0,18.1818181818182,0,20.9393,-156.6936,0,0,0.11542,0,0,5.181
2011-06-21,20.937,-156.6937,"MHI","Maui","Kahekili","OK4",0.75,0,0.75,0,13.3333333333333,0,20.937,-156.6937,0,0,0.11542,0,0,5.181
2011-06-21,20.9376,-156.6939,"MHI","Maui","Kahekili","OK3",0.75,0,0.75,0,6.66666666666667,0,20.9376,-156.6939,0,0,0.11542,0,0,5.181
2011-06-21,20.9378,-156.6939,"MHI","Maui","Kahekili","OK5",0.25,0.1,0.15,20,0,0,20.9378,-156.6939,0,0,0.11542,0,0,5.181
2011-06-21,20.9391,-156.6936,"MHI","Maui","Kahekili","OK1",0.45,0,0.45,0,22.2222222222222,0,20.9391,-156.6936,0,0,0.11542,0,0,5.181
2011-06-22,20.9386,-156.694,"MHI","Maui","Kahekili","P7",0.1,0,0.1,0,0,0,20.9386,-156.694,0,0,0.11542,0,0,5.181
2011-06-22,20.939,-156.6938,"MHI","Maui","Kahekili","OK8",0.5,0,0.5,0,10,0,20.939,-156.6938,0,0,0.11542,0,0,5.181
2011-06-22,20.9392,-156.6937,"MHI","Maui","Kahekili","P8",0.1,0,0.1,0,0,0,20.9392,-156.6937,0,0,0.11542,0,0,5.181
2011-06-22,20.9393,-156.6938,"MHI","Maui","Kahekili","OK10",0.5,0,0.5,0,0,0,20.9393,-156.6938,0,0,0.11542,0,0,5.181
2011-06-23,20.9366,-156.6934,"MHI","Maui","Kahekili","OK7",0.35,0,0.35,0,28.5714285714286,0,20.9366,-156.6934,0,0,0.11542,0,0,5.181
2011-06-23,20.9372,-156.6935,"MHI","Maui","Kahekili","OK16",0.55,0,0.55,0,9.09090909090909,0,20.9372,-156.6935,0,0,0.11542,0,0,5.181
2011-06-23,20.9376,-156.6934,"MHI","Maui","Kahekili","P18",0.3,0,0.3,0,33.3333333333333,0,20.9376,-156.6934,0,0,0.11542,0,0,5.181
2011-06-23,20.9386,-156.6938,"MHI","Maui","Kahekili","OK17",0.65,0,0.65,0,15.3846153846154,0,20.9386,-156.6938,0,0,0.11542,0,0,5.181
2011-06-23,20.9395,-156.6936,"MHI","Maui","Kahekili","OK15",0.5,0,0.5,0,20,0,20.9395,-156.6936,0,0,0.11542,0,0,5.181
2011-06-24,19.488,-154.8192,"MHI","Hawaii","Waiopae","WO-5",5.76,4.48,0,8.33333333333333,22.2222222222222,0,19.488,-154.8192,0,0,0.25793,0,0,7.9333
2011-06-24,19.488,-154.8192,"MHI","Hawaii","Waiopae","WO-3",6.56,2.72,1.92,14.6341463414634,7.31707317073171,0,19.488,-154.8192,0,0,0.25793,0,0,7.9333
2011-06-24,19.488,-154.8192,"MHI","Hawaii","Waiopae","WO-6",4.48,3.68,0.64,17.8571428571429,3.57142857142857,0,19.488,-154.8192,0,0,0.25793,0,0,7.9333
2011-06-24,19.488,-154.8192,"MHI","Hawaii","Waiopae","WO-4",6.88,3.2,3.2,6.97674418604651,4.65116279069767,0,19.488,-154.8192,0,0,0.25793,0,0,7.9333
2011-06-24,19.488,-154.8192,"MHI","Hawaii","Waiopae","WO-1",3.84,3.36,0,4.16666666666667,16.6666666666667,0,19.488,-154.8192,0,0,0.25793,0,0,7.9333
2011-06-24,19.488,-154.8192,"MHI","Hawaii","Waiopae","WO-2",5.6,4.64,0.32,8.57142857142857,11.4285714285714,0,19.488,-154.8192,0,0,0.25793,0,0,7.9333
2011-07-03,19.6378,-155.9976,"MHI","Hawaii","Kailua","D",6.8,0.2,6.4,0,38.2352941176471,0,19.6378,-155.9976,0,0,0.088537,0,0,4.8269
2011-07-03,19.6378,-155.9976,"MHI","Hawaii","Kailua","B",5.3,0.1,4.7,0,33.9622641509434,0,19.6378,-155.9976,0,0,0.088537,0,0,4.8269
2011-07-03,19.6378,-155.9976,"MHI","Hawaii","Kailua","A",3.8,0.2,3.3,2.63157894736842,26.3157894736842,0,19.6378,-155.9976,0,0,0.088537,0,0,4.8269
2011-07-03,19.6378,-155.9976,"MHI","Hawaii","Kailua","C",3.9,0.1,3.6,0,35.8974358974359,0,19.6378,-155.9976,0,0,0.088537,0,0,4.8269
2011-07-03,19.9523,-155.8638,"MHI","Hawaii","Maunalani","B",9.2,0.3,8.2,0,30.4347826086957,0,19.9523,-155.8638,0,0,0.050386,0,0,7.0731
2011-07-03,19.9523,-155.8638,"MHI","Hawaii","Maunalani","D",10.7,0.2,9.7,0,33.6448598130841,0,19.9523,-155.8638,0,0,0.050386,0,0,7.0731
2011-07-03,19.9523,-155.8638,"MHI","Hawaii","Maunalani","C",13.9,0.7,12.5,0,38.8489208633094,0,19.9523,-155.8638,0,0,0.050386,0,0,7.0731
2011-07-03,19.9523,-155.8638,"MHI","Hawaii","Maunalani","A",9.7,0.1,8.7,1.03092783505155,38.1443298969072,0,19.9523,-155.8638,0,0,0.050386,0,0,7.0731
2011-07-05,19.6378,-155.9976,"MHI","Hawaii","Kailua","D",7,0.2,6.5,0,52.8571428571429,0,19.6378,-155.9976,0,0,0.088537,0,0,4.8269
